task_id,logged_date,target_completion_date,department,defect_type,mast_number,severity,priority,section_id,station_code,location,latitude,longitude,estimated_duration_hours,deferred_count,status,corridor_id,source_type,source
TDMS_TASK_024075,2024-01-07,2024-01-10,TRACTION,Catenary Wear,RB-OHE-024075,CRITICAL,P1_EMERGENCY,SEC_031,VM,Viluppuram Junction - Kandambakkam Block,11.917036,79.474312,4.0,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024076,2024-12-15,2024-12-21,TRACTION,Neutral Section Fault,RB-OHE-024076,CRITICAL,P1_EMERGENCY,SEC_043,SLTH,Sillakkudi - Kallagam Block,11.050633,79.016488,3.2,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024077,2024-02-23,2024-03-05,TRACTION,Catenary Wear,RB-OHE-024077,HIGH,P2_URGENT,SEC_022,MLMR,Melmaruvattur - Tozhuppedu Block,12.374004,79.788836,4.4,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024078,2024-05-31,2024-06-06,TRACTION,Neutral Section Fault,RB-OHE-024078,CRITICAL,P1_EMERGENCY,SEC_027,MTL,Mailam - Perani Block,12.113898,79.561828,3.3,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024079,2024-04-20,2024-04-25,TRACTION,Catenary Wear,RB-OHE-024079,CRITICAL,P1_EMERGENCY,SEC_002,MBM,Mambalam - Guindy Block,13.034158,80.225758,3.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024080,2024-03-19,2024-03-20,TRACTION,Substation Feed Issue,RB-OHE-024080,CRITICAL,P1_EMERGENCY,SEC_021,MMK,Madurantakam - Melmaruvattur Block,12.482056,79.875299,3.5,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024081,2024-12-26,2025-01-04,TRACTION,Insulator Damage,RB-OHE-024081,HIGH,P2_URGENT,SEC_053,TPE,Tiruchchirappalli Palakarai - Tiruchchirappalli Junction Block,10.796907,78.687019,2.1,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024082,2024-02-17,2024-02-25,TRACTION,Neutral Section Fault,RB-OHE-024082,HIGH,P2_URGENT,SEC_052,TP,Tiruchchirapalli Fort - Tiruchchirappalli Palakarai Block,10.814678,78.692201,3.0,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024083,2024-10-20,2024-10-26,TRACTION,Catenary Wear,RB-OHE-024083,CRITICAL,P1_EMERGENCY,SEC_021,MMK,Madurantakam - Melmaruvattur Block,12.442927,79.844195,4.2,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024084,2024-07-08,2024-07-13,TRACTION,Neutral Section Fault,RB-OHE-024084,CRITICAL,P1_EMERGENCY,SEC_039,MTUR,Mathur - Sendurai Block,11.291753,79.189819,3.0,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024085,2024-09-05,2024-09-10,TRACTION,Catenary Wear,RB-OHE-024085,CRITICAL,P1_EMERGENCY,SEC_043,SLTH,Sillakkudi - Kallagam Block,11.047397,79.015031,4.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024086,2024-06-11,2024-06-28,TRACTION,Neutral Section Fault,RB-OHE-024086,HIGH,P2_URGENT,SEC_035,VRI,Vriddhachalam Junction - Talanallur Block,11.522495,79.308482,3.3,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024087,2024-01-03,2024-01-18,TRACTION,Substation Feed Issue,RB-OHE-024087,HIGH,P2_URGENT,SEC_033,TVNL,Tiruvennainallur Road - Pavunur Block,11.729416,79.367758,3.7,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024088,2024-07-07,2024-07-13,TRACTION,Neutral Section Fault,RB-OHE-024088,CRITICAL,P1_EMERGENCY,SEC_023,TZD,Tozhuppedu - Karasangal Block,12.364317,79.780124,3.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024089,2024-01-10,2024-01-16,TRACTION,Substation Feed Issue,RB-OHE-024089,HIGH,P2_URGENT,SEC_043,SLTH,Sillakkudi - Kallagam Block,11.068359,79.024465,3.4,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024090,2024-06-26,2024-07-02,TRACTION,Substation Feed Issue,RB-OHE-024090,CRITICAL,P1_EMERGENCY,SEC_050,SRGM,Srirangam - Tiruchchirappalli Town Block,10.834094,78.701846,3.3,1,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024091,2024-07-30,2024-08-08,TRACTION,Catenary Wear,RB-OHE-024091,HIGH,P2_URGENT,SEC_028,PEI,Perani - Vikravandi Block,12.062037,79.54545,4.1,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024092,2024-07-29,2024-07-31,TRACTION,Substation Feed Issue,RB-OHE-024092,CRITICAL,P1_EMERGENCY,SEC_050,SRGM,Srirangam - Tiruchchirappalli Town Block,10.854106,78.696858,3.6,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024093,2024-09-16,2024-09-19,TRACTION,Substation Feed Issue,RB-OHE-024093,CRITICAL,P1_EMERGENCY,SEC_035,VRI,Vriddhachalam Junction - Talanallur Block,11.501865,79.293182,3.4,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024094,2024-04-24,2024-05-03,TRACTION,Catenary Wear,RB-OHE-024094,HIGH,P2_URGENT,SEC_015,GI,Guduvancheri - Kattangulathur Block,12.807568,80.028206,4.1,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024095,2024-12-26,2024-12-31,TRACTION,Neutral Section Fault,RB-OHE-024095,CRITICAL,P1_EMERGENCY,SEC_051,TPTN,Tiruchchirappalli Town - Tiruchchirapalli Fort Block,10.826122,78.690707,3.3,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024096,2024-06-23,2024-07-03,TRACTION,Neutral Section Fault,RB-OHE-024096,HIGH,P2_URGENT,SEC_007,TLM,Tirusulam - Pallavaram Block,12.979159,80.164404,2.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024097,2024-09-10,2024-09-16,TRACTION,Neutral Section Fault,RB-OHE-024097,CRITICAL,P1_EMERGENCY,SEC_039,MTUR,Mathur - Sendurai Block,11.270058,79.176572,2.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024098,2024-06-05,2024-06-11,TRACTION,Insulator Damage,RB-OHE-024098,CRITICAL,P1_EMERGENCY,SEC_004,STM,St. Thomas Mount - Palavanthangal Block,12.99274,80.193762,1.7,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024099,2024-05-13,2024-05-17,TRACTION,Substation Feed Issue,RB-OHE-024099,CRITICAL,P1_EMERGENCY,SEC_063,KON,Kudalnagar - Madurai Junction Block,9.942055,78.106032,3.7,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024100,2024-07-11,2024-07-12,TRACTION,Insulator Damage,RB-OHE-024100,CRITICAL,P1_EMERGENCY,SEC_007,TLM,Tirusulam - Pallavaram Block,12.979438,80.164702,1.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024101,2024-11-01,2024-11-06,TRACTION,Substation Feed Issue,RB-OHE-024101,CRITICAL,P1_EMERGENCY,SEC_025,OLA,Olakur - Tindivanam Block,12.249961,79.670583,3.3,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024102,2024-06-13,2024-06-14,TRACTION,Catenary Wear,RB-OHE-024102,CRITICAL,P1_EMERGENCY,SEC_029,VVN,Vikravandi - Mundiyampakkam Block,12.033452,79.535242,4.0,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024103,2024-01-25,2024-01-31,TRACTION,Substation Feed Issue,RB-OHE-024103,CRITICAL,P1_EMERGENCY,SEC_044,KLGM,Kallagam - Kallakkudi Palanganatham Block,11.007662,78.988519,3.7,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024104,2024-08-25,2024-09-05,TRACTION,Catenary Wear,RB-OHE-024104,HIGH,P2_URGENT,SEC_011,TBM,Tambaram - Perungalattur Block,12.909921,80.100253,3.7,3,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024105,2024-05-07,2024-05-10,TRACTION,Neutral Section Fault,RB-OHE-024105,CRITICAL,P1_EMERGENCY,SEC_038,ICG,Ichchangadu - Mathur Block,11.334282,79.210163,3.0,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024106,2024-09-17,2024-09-29,TRACTION,Insulator Damage,RB-OHE-024106,HIGH,P2_URGENT,SEC_018,CGL,Chengalpattu Junction - Ottivakkam Block,12.647954,79.977136,1.9,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024107,2024-10-31,2024-11-03,TRACTION,Insulator Damage,RB-OHE-024107,CRITICAL,P1_EMERGENCY,SEC_019,OV,Ottivakkam - Karunguzhi Block,12.609643,79.96606,1.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024108,2024-05-26,2024-06-02,TRACTION,Catenary Wear,RB-OHE-024108,HIGH,P2_URGENT,SEC_037,PNDM,Pennadam - Ichchangadu Block,11.395737,79.220808,3.9,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024109,2024-12-05,2024-12-15,TRACTION,Insulator Damage,RB-OHE-024109,HIGH,P2_URGENT,SEC_053,TPE,Tiruchchirappalli Palakarai - Tiruchchirappalli Junction Block,10.803961,78.69163,2.2,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024110,2024-09-24,2024-10-05,TRACTION,Insulator Damage,RB-OHE-024110,HIGH,P2_URGENT,SEC_027,MTL,Mailam - Perani Block,12.137746,79.582565,2.2,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024111,2024-09-03,2024-09-10,TRACTION,Insulator Damage,RB-OHE-024111,HIGH,P2_URGENT,SEC_031,VM,Viluppuram Junction - Kandambakkam Block,11.932267,79.489652,2.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024112,2024-11-29,2024-12-04,TRACTION,Insulator Damage,RB-OHE-024112,CRITICAL,P1_EMERGENCY,SEC_011,TBM,Tambaram - Perungalattur Block,12.907068,80.097078,2.2,3,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024113,2024-11-17,2024-11-22,TRACTION,Catenary Wear,RB-OHE-024113,CRITICAL,P1_EMERGENCY,SEC_051,TPTN,Tiruchchirappalli Town - Tiruchchirapalli Fort Block,10.828639,78.700458,4.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024114,2024-10-08,2024-10-28,TRACTION,Catenary Wear,RB-OHE-024114,MEDIUM,P3_NORMAL,SEC_046,PMB,Pullampadi - Kattur Block,10.904886,78.867948,4.0,1,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024115,2024-12-27,2025-01-02,TRACTION,Substation Feed Issue,RB-OHE-024115,CRITICAL,P1_EMERGENCY,SEC_056,KLS,Kolatur - Manapparai Block,10.664537,78.497408,3.5,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024116,2024-10-10,2024-11-06,TRACTION,Catenary Wear,RB-OHE-024116,MEDIUM,P3_NORMAL,SEC_010,TBMS,Tambaram Sanatorium - Tambaram Block,12.930802,80.123655,4.1,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024117,2024-11-08,2024-11-17,TRACTION,Neutral Section Fault,RB-OHE-024117,HIGH,P2_URGENT,SEC_030,MYP,Mundiyampakkam - Viluppuram Junction Block,11.968864,79.505459,3.2,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024118,2024-09-25,2024-09-29,TRACTION,Insulator Damage,RB-OHE-024118,CRITICAL,P1_EMERGENCY,SEC_014,UPM,Urappakkam - Guduvancheri Block,12.856088,80.0647,2.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024119,2024-06-16,2024-06-28,TRACTION,Insulator Damage,RB-OHE-024119,HIGH,P2_URGENT,SEC_064,MDU,Madurai Junction - Tiruparankundram Block,9.916084,78.106359,2.0,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024120,2024-05-24,2024-06-04,TRACTION,Neutral Section Fault,RB-OHE-024120,HIGH,P2_URGENT,SEC_065,TDN,Tiruparankundram - Aruppukkottai Block,9.806515,78.072877,3.4,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024121,2024-10-22,2024-10-29,TRACTION,Substation Feed Issue,RB-OHE-024121,HIGH,P2_URGENT,SEC_015,GI,Guduvancheri - Kattangulathur Block,12.821613,80.039186,3.3,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024122,2024-12-15,2024-12-19,TRACTION,Substation Feed Issue,RB-OHE-024122,CRITICAL,P1_EMERGENCY,SEC_034,PVN,Pavunur - Vriddhachalam Junction Block,11.589492,79.315852,3.4,3,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024123,2024-08-01,2024-08-03,TRACTION,Neutral Section Fault,RB-OHE-024123,CRITICAL,P1_EMERGENCY,SEC_061,AYR,Ayyalur - Vadamadurai Block,10.480481,78.15257,2.9,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024124,2024-03-11,2024-03-20,TRACTION,Catenary Wear,RB-OHE-024124,HIGH,P2_URGENT,SEC_061,AYR,Ayyalur - Vadamadurai Block,10.457882,78.126728,4.0,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024125,2024-10-23,2024-10-27,TRACTION,Neutral Section Fault,RB-OHE-024125,CRITICAL,P1_EMERGENCY,SEC_015,GI,Guduvancheri - Kattangulathur Block,12.829753,80.04555,3.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024126,2024-04-17,2024-04-20,TRACTION,Substation Feed Issue,RB-OHE-024126,CRITICAL,P1_EMERGENCY,SEC_036,TLNR,Talanallur - Pennadam Block,11.42419,79.238439,3.9,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024127,2024-09-25,2024-10-09,TRACTION,Insulator Damage,RB-OHE-024127,HIGH,P2_URGENT,SEC_016,CTM,Kattangulathur - Singaperumal Koil Block,12.788132,80.016309,1.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024128,2024-03-16,2024-03-19,TRACTION,Insulator Damage,RB-OHE-024128,CRITICAL,P1_EMERGENCY,SEC_048,LLI,Lalgudi - Valadi Block,10.873068,78.768279,2.2,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024129,2024-11-10,2024-11-20,TRACTION,Catenary Wear,RB-OHE-024129,HIGH,P2_URGENT,SEC_009,CMP,Chromepet - Tambaram Sanatorium Block,12.943071,80.134902,4.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024130,2024-06-26,2024-07-07,TRACTION,Substation Feed Issue,RB-OHE-024130,HIGH,P2_URGENT,SEC_047,KTTR,Kattur - Lalgudi Block,10.894448,78.852322,3.5,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024131,2024-05-15,2024-05-16,TRACTION,Substation Feed Issue,RB-OHE-024131,CRITICAL,P1_EMERGENCY,SEC_052,TP,Tiruchchirapalli Fort - Tiruchchirappalli Palakarai Block,10.821209,78.690334,3.7,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024132,2024-09-30,2024-10-13,TRACTION,Catenary Wear,RB-OHE-024132,HIGH,P2_URGENT,SEC_026,TMV,Tindivanam - Mailam Block,12.183527,79.618819,3.5,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024133,2024-09-15,2024-10-11,TRACTION,Insulator Damage,RB-OHE-024133,MEDIUM,P3_NORMAL,SEC_060,KFC,Kalpattichatram - Ayyalur Block,10.514043,78.224856,1.7,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024134,2024-04-04,2024-04-08,TRACTION,Substation Feed Issue,RB-OHE-024134,CRITICAL,P1_EMERGENCY,SEC_054,TPJ,Tiruchchirappalli Junction - Punggudi Block,10.770739,78.652025,3.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024135,2024-01-25,2024-01-26,TRACTION,Substation Feed Issue,RB-OHE-024135,CRITICAL,P1_EMERGENCY,SEC_011,TBM,Tambaram - Perungalattur Block,12.914256,80.105079,3.2,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024136,2024-12-17,2024-12-24,TRACTION,Substation Feed Issue,RB-OHE-024136,HIGH,P2_URGENT,SEC_013,VDR,Vandalur - Urappakkam Block,12.873656,80.075383,3.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024137,2024-12-21,2024-12-24,TRACTION,Neutral Section Fault,RB-OHE-024137,CRITICAL,P1_EMERGENCY,SEC_025,OLA,Olakur - Tindivanam Block,12.23365,79.655643,3.0,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024138,2024-08-29,2024-09-04,TRACTION,Catenary Wear,RB-OHE-024138,CRITICAL,P1_EMERGENCY,SEC_050,SRGM,Srirangam - Tiruchchirappalli Town Block,10.852692,78.697211,3.5,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024139,2024-02-10,2024-02-18,TRACTION,Neutral Section Fault,RB-OHE-024139,HIGH,P2_URGENT,SEC_008,PV,Pallavaram - Chromepet Block,12.960265,80.14688,3.2,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024140,2024-12-08,2025-01-10,TRACTION,Insulator Damage,RB-OHE-024140,MEDIUM,P3_NORMAL,SEC_048,LLI,Lalgudi - Valadi Block,10.873989,78.786696,2.0,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024141,2024-06-18,2024-06-21,TRACTION,Substation Feed Issue,RB-OHE-024141,CRITICAL,P1_EMERGENCY,SEC_027,MTL,Mailam - Perani Block,12.152272,79.595195,3.6,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024142,2024-08-09,2024-08-11,TRACTION,Substation Feed Issue,RB-OHE-024142,CRITICAL,P1_EMERGENCY,SEC_018,CGL,Chengalpattu Junction - Ottivakkam Block,12.668724,79.978678,3.7,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024143,2024-09-04,2024-09-13,TRACTION,Catenary Wear,RB-OHE-024143,HIGH,P2_URGENT,SEC_065,TDN,Tiruparankundram - Aruppukkottai Block,9.556779,78.099459,4.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024144,2024-08-02,2024-08-20,TRACTION,Catenary Wear,RB-OHE-024144,MEDIUM,P3_NORMAL,SEC_024,KSGL,Karasangal - Olakur Block,12.309017,79.724979,4.1,2,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024145,2024-03-25,2024-04-10,TRACTION,Substation Feed Issue,RB-OHE-024145,HIGH,P2_URGENT,SEC_047,KTTR,Kattur - Lalgudi Block,10.888002,78.839788,3.5,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024146,2024-12-19,2024-12-24,TRACTION,Insulator Damage,RB-OHE-024146,CRITICAL,P1_EMERGENCY,SEC_024,KSGL,Karasangal - Olakur Block,12.308495,79.724462,1.7,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024147,2024-07-12,2024-07-22,TRACTION,Neutral Section Fault,RB-OHE-024147,HIGH,P2_URGENT,SEC_028,PEI,Perani - Vikravandi Block,12.081592,79.548703,3.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024148,2024-12-12,2025-01-10,TRACTION,Neutral Section Fault,RB-OHE-024148,MEDIUM,P3_NORMAL,SEC_063,KON,Kudalnagar - Madurai Junction Block,9.930361,78.108208,3.0,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024149,2024-02-19,2024-03-05,TRACTION,Insulator Damage,RB-OHE-024149,HIGH,P2_URGENT,SEC_052,TP,Tiruchchirapalli Fort - Tiruchchirappalli Palakarai Block,10.811014,78.693249,1.7,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024150,2024-09-10,2024-09-26,TRACTION,Catenary Wear,RB-OHE-024150,HIGH,P2_URGENT,SEC_010,TBMS,Tambaram Sanatorium - Tambaram Block,12.934625,80.128032,4.2,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024151,2024-03-07,2024-03-09,TRACTION,Substation Feed Issue,RB-OHE-024151,CRITICAL,P1_EMERGENCY,SEC_063,KON,Kudalnagar - Madurai Junction Block,9.928002,78.108647,3.5,4,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024152,2024-02-11,2024-02-28,TRACTION,Catenary Wear,RB-OHE-024152,HIGH,P2_URGENT,SEC_014,UPM,Urappakkam - Guduvancheri Block,12.851909,80.061987,3.8,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024153,2024-11-17,2024-11-18,TRACTION,Neutral Section Fault,RB-OHE-024153,CRITICAL,P1_EMERGENCY,SEC_065,TDN,Tiruparankundram - Aruppukkottai Block,9.79166,78.074458,3.2,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024154,2024-02-13,2024-02-18,TRACTION,Neutral Section Fault,RB-OHE-024154,CRITICAL,P1_EMERGENCY,SEC_048,LLI,Lalgudi - Valadi Block,10.873416,78.775237,3.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_024155,2024-01-15,2024-01-16,TRACTION,Substation Feed Issue,RB-OHE-024155,CRITICAL,P1_EMERGENCY,SEC_013,VDR,Vandalur - Urappakkam Block,12.878052,80.077732,3.4,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
