task_id,logged_date,target_completion_date,department,defect_type,severity,priority,section_id,start_km,end_km,station_code,location,latitude,longitude,estimated_duration_hours,deferred_count,status,corridor_id,source_type,source
TMS_TASK_021972,2024-10-07,2024-11-20,ENGINEERING,Ballast Issue,MEDIUM,P3_NORMAL,SEC_055,47.619,48.132,PUG,Punggudi - Kolatur Block,10.719992,78.577098,3.6,3,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021973,2024-07-26,2024-07-28,ENGINEERING,Rail Fracture Risk,CRITICAL,P1_EMERGENCY,SEC_061,74.793,76.151,AYR,Ayyalur - Vadamadurai Block,10.480798,78.152933,3.9,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021974,2024-03-20,2024-04-02,ENGINEERING,Track Parameter Deviation,HIGH,P2_URGENT,SEC_041,27.748,29.243,OTK,Ottakovil - Ariyalur Block,11.20468,79.095516,1.7,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021975,2024-04-13,2024-05-08,ENGINEERING,Deep Screening Overdue,MEDIUM,P3_NORMAL,SEC_036,91.771,92.438,TLNR,Talanallur - Pennadam Block,11.453815,79.258545,4.4,2,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021976,2024-12-18,2024-12-30,ENGINEERING,Ballast Issue,HIGH,P2_URGENT,SEC_002,194.668,195.548,MBM,Mambalam - Guindy Block,13.018855,80.217862,3.7,3,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021977,2024-05-05,2024-06-11,ENGINEERING,Weld Failure,MEDIUM,P3_NORMAL,SEC_022,73.44,73.808,MLMR,Melmaruvattur - Tozhuppedu Block,12.419781,79.825703,2.7,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021978,2024-10-05,2024-11-06,ENGINEERING,Weld Failure,MEDIUM,P3_NORMAL,SEC_022,64.645,65.506,MLMR,Melmaruvattur - Tozhuppedu Block,12.3966,79.807033,2.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021979,2024-05-18,2024-05-24,ENGINEERING,Rail Fracture Risk,CRITICAL,P1_EMERGENCY,SEC_041,88.329,88.778,OTK,Ottakovil - Ariyalur Block,11.161938,79.074918,3.7,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021980,2024-06-13,2024-06-27,ENGINEERING,Weld Failure,HIGH,P2_URGENT,SEC_014,173.348,174.242,UPM,Urappakkam - Guduvancheri Block,12.847382,80.059047,2.7,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021981,2024-09-12,2024-10-01,ENGINEERING,Ballast Issue,HIGH,P2_URGENT,SEC_035,126.727,127.76,VRI,Vriddhachalam Junction - Talanallur Block,11.505635,79.295978,3.8,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021982,2024-09-16,2024-10-08,ENGINEERING,Deep Screening Overdue,MEDIUM,P3_NORMAL,SEC_050,136.656,137.9,SRGM,Srirangam - Tiruchchirappalli Town Block,10.84265,78.699714,4.6,2,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021983,2024-09-12,2024-10-09,ENGINEERING,Track Parameter Deviation,MEDIUM,P3_NORMAL,SEC_009,161.937,162.039,CMP,Chromepet - Tambaram Sanatorium Block,12.94003,80.132813,1.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021984,2024-08-15,2024-08-31,ENGINEERING,Deep Screening Overdue,HIGH,P2_URGENT,SEC_059,154.45,154.888,VPJ,Vaiyampatti - Kalpattichatram Block,10.522261,78.245862,4.3,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021985,2024-12-29,2025-01-11,ENGINEERING,Ballast Issue,HIGH,P2_URGENT,SEC_056,136.746,137.381,KLS,Kolatur - Manapparai Block,10.663125,78.49545,3.5,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021986,2024-05-09,2024-05-26,ENGINEERING,Track Parameter Deviation,HIGH,P2_URGENT,SEC_010,131.302,132.617,TBMS,Tambaram Sanatorium - Tambaram Block,12.932852,80.126002,1.9,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021987,2024-01-03,2024-01-05,ENGINEERING,Weld Failure,CRITICAL,P1_EMERGENCY,SEC_025,126.67,127.877,OLA,Olakur - Tindivanam Block,12.2704,79.689304,2.5,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021988,2024-05-16,2024-06-04,ENGINEERING,Ballast Issue,MEDIUM,P3_NORMAL,SEC_045,42.93,43.465,KKPM,Kallakkudi Palanganatham - Pullampadi Block,10.959022,78.940629,3.5,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021989,2024-11-17,2024-11-27,ENGINEERING,Ballast Issue,HIGH,P2_URGENT,SEC_011,89.375,89.597,TBM,Tambaram - Perungalattur Block,12.908866,80.099079,3.6,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021990,2024-03-31,2024-04-07,ENGINEERING,Track Parameter Deviation,HIGH,P2_URGENT,SEC_009,165.819,165.861,CMP,Chromepet - Tambaram Sanatorium Block,12.947067,80.137648,1.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021991,2024-02-11,2024-02-18,ENGINEERING,Rail Fracture Risk,CRITICAL,P1_EMERGENCY,SEC_007,10.26,11.621,TLM,Tirusulam - Pallavaram Block,12.974604,80.159547,4.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021992,2024-04-15,2024-04-30,ENGINEERING,Rail Fracture Risk,HIGH,P2_URGENT,SEC_034,165.493,165.57,PVN,Pavunur - Vriddhachalam Junction Block,11.578067,79.315989,3.8,1,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021993,2024-02-11,2024-02-16,ENGINEERING,Rail Fracture Risk,CRITICAL,P1_EMERGENCY,SEC_020,129.791,131.01,KGZ,Karunguzhi - Madurantakam Block,12.52781,79.908663,3.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021994,2024-08-17,2024-08-25,ENGINEERING,Deep Screening Overdue,HIGH,P2_URGENT,SEC_005,81.423,82.226,PZA,Palavanthangal - Meenambakkam Block,12.987098,80.180283,4.5,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021995,2024-08-31,2024-09-12,ENGINEERING,Rail Fracture Risk,HIGH,P2_URGENT,SEC_055,30.107,31.105,PUG,Punggudi - Kolatur Block,10.720173,78.577376,4.0,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021996,2024-06-13,2024-07-03,ENGINEERING,Rail Fracture Risk,HIGH,P2_URGENT,SEC_015,158.067,159.132,GI,Guduvancheri - Kattangulathur Block,12.832717,80.047867,3.7,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021997,2024-01-16,2024-01-27,ENGINEERING,Deep Screening Overdue,HIGH,P2_URGENT,SEC_048,6.106,7.236,LLI,Lalgudi - Valadi Block,10.875196,78.810839,4.3,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021998,2024-12-04,2024-12-22,ENGINEERING,Track Parameter Deviation,HIGH,P2_URGENT,SEC_004,127.846,127.99,STM,St. Thomas Mount - Palavanthangal Block,12.991079,80.189162,1.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_021999,2024-08-09,2024-08-27,ENGINEERING,Track Parameter Deviation,HIGH,P2_URGENT,SEC_021,38.558,39.069,MMK,Madurantakam - Melmaruvattur Block,12.476598,79.870961,2.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022000,2024-02-05,2024-02-12,ENGINEERING,Rail Fracture Risk,CRITICAL,P1_EMERGENCY,SEC_009,177.888,178.848,CMP,Chromepet - Tambaram Sanatorium Block,12.944043,80.13557,3.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022001,2024-08-12,2024-08-17,ENGINEERING,Weld Failure,CRITICAL,P1_EMERGENCY,SEC_066,42.901,43.684,APK,Aruppukkottai - Tattapparai Block,9.399627,78.088588,2.0,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022002,2024-06-20,2024-07-06,ENGINEERING,Weld Failure,HIGH,P2_URGENT,SEC_035,163.98,164.384,VRI,Vriddhachalam Junction - Talanallur Block,11.515774,79.303497,2.6,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022003,2024-01-28,2024-02-15,ENGINEERING,Deep Screening Overdue,HIGH,P2_URGENT,SEC_051,135.434,135.88,TPTN,Tiruchchirappalli Town - Tiruchchirapalli Fort Block,10.82771,78.696861,4.5,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022004,2024-04-20,2024-04-28,ENGINEERING,Ballast Issue,HIGH,P2_URGENT,SEC_037,15.202,15.995,PNDM,Pennadam - Ichchangadu Block,11.382946,79.22008,3.4,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022005,2024-05-24,2024-07-01,ENGINEERING,Ballast Issue,MEDIUM,P3_NORMAL,SEC_006,154.64,155.079,MN,Meenambakkam - Tirusulam Block,12.98123,80.16748,3.5,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022006,2024-06-22,2024-06-24,ENGINEERING,Rail Fracture Risk,CRITICAL,P1_EMERGENCY,SEC_051,172.045,173.006,TPTN,Tiruchchirappalli Town - Tiruchchirapalli Fort Block,10.828181,78.698684,4.3,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022007,2024-07-16,2024-08-06,ENGINEERING,Deep Screening Overdue,HIGH,P2_URGENT,SEC_066,49.637,50.426,APK,Aruppukkottai - Tattapparai Block,8.943021,78.036377,4.5,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022008,2024-08-24,2024-09-10,ENGINEERING,Deep Screening Overdue,MEDIUM,P3_NORMAL,SEC_017,194.019,194.167,SKL,Singaperumal Koil - Chengalpattu Junction Block,12.730254,79.991406,4.4,3,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022009,2024-05-10,2024-05-24,ENGINEERING,Rail Fracture Risk,HIGH,P2_URGENT,SEC_065,164.155,164.336,TDN,Tiruparankundram - Aruppukkottai Block,9.723335,78.08173,3.9,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022010,2024-05-28,2024-06-05,ENGINEERING,Deep Screening Overdue,HIGH,P2_URGENT,SEC_009,155.421,155.871,CMP,Chromepet - Tambaram Sanatorium Block,12.945994,80.136911,4.4,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022011,2024-11-22,2024-12-30,ENGINEERING,Track Parameter Deviation,MEDIUM,P3_NORMAL,SEC_013,76.032,76.402,VDR,Vandalur - Urappakkam Block,12.871061,80.073996,1.9,3,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022012,2024-06-19,2024-06-22,ENGINEERING,Rail Fracture Risk,CRITICAL,P1_EMERGENCY,SEC_058,27.463,28.635,CII,Chettiyapatti - Vaiyampatti Block,10.564504,78.347761,4.0,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022013,2024-09-11,2024-09-26,ENGINEERING,Deep Screening Overdue,HIGH,P2_URGENT,SEC_030,91.322,92.52,MYP,Mundiyampakkam - Viluppuram Junction Block,11.951234,79.501364,4.8,3,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022014,2024-09-14,2024-10-12,ENGINEERING,Ballast Issue,MEDIUM,P3_NORMAL,SEC_031,164.161,164.643,VM,Viluppuram Junction - Kandambakkam Block,11.936052,79.493464,3.4,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022015,2024-05-02,2024-05-18,ENGINEERING,Track Parameter Deviation,MEDIUM,P3_NORMAL,SEC_023,134.096,135.403,TZD,Tozhuppedu - Karasangal Block,12.337875,79.753599,1.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022016,2024-06-13,2024-07-02,ENGINEERING,Weld Failure,HIGH,P2_URGENT,SEC_063,141.422,142.495,KON,Kudalnagar - Madurai Junction Block,9.933062,78.107706,2.2,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022017,2024-06-05,2024-06-15,ENGINEERING,Track Parameter Deviation,HIGH,P2_URGENT,SEC_028,162.812,162.974,PEI,Perani - Vikravandi Block,12.04844,79.543188,1.6,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022018,2024-03-30,2024-04-13,ENGINEERING,Track Parameter Deviation,HIGH,P2_URGENT,SEC_059,75.643,76.712,VPJ,Vaiyampatti - Kalpattichatram Block,10.529244,78.266605,1.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022019,2024-01-27,2024-02-16,ENGINEERING,Ballast Issue,HIGH,P2_URGENT,SEC_010,11.579,12.84,TBMS,Tambaram Sanatorium - Tambaram Block,12.935219,80.128711,3.3,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022020,2024-12-30,2025-01-06,ENGINEERING,Deep Screening Overdue,HIGH,P2_URGENT,SEC_026,174.443,175.222,TMV,Tindivanam - Mailam Block,12.22194,79.646355,4.5,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022021,2024-11-21,2024-12-07,ENGINEERING,Deep Screening Overdue,HIGH,P2_URGENT,SEC_017,139.144,139.431,SKL,Singaperumal Koil - Chengalpattu Junction Block,12.746583,79.996239,4.8,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022022,2024-12-21,2025-01-16,ENGINEERING,Deep Screening Overdue,MEDIUM,P3_NORMAL,SEC_040,129.882,130.288,SNDI,Sendurai - Ottakovil Block,11.238575,79.139056,4.6,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022023,2024-02-09,2024-02-26,ENGINEERING,Deep Screening Overdue,HIGH,P2_URGENT,SEC_068,135.104,136.109,MVN,Milavittan - Tuticorin Block,8.807577,78.136505,4.6,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022024,2024-10-17,2024-10-26,ENGINEERING,Weld Failure,HIGH,P2_URGENT,SEC_023,165.796,165.837,TZD,Tozhuppedu - Karasangal Block,12.367187,79.783004,2.8,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022025,2024-02-27,2024-02-28,ENGINEERING,Rail Fracture Risk,CRITICAL,P1_EMERGENCY,SEC_035,156.888,157.206,VRI,Vriddhachalam Junction - Talanallur Block,11.51542,79.303235,3.7,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022026,2024-04-20,2024-05-17,ENGINEERING,Ballast Issue,MEDIUM,P3_NORMAL,SEC_009,149.896,151.053,CMP,Chromepet - Tambaram Sanatorium Block,12.943374,80.135111,3.7,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022027,2024-09-22,2024-10-23,ENGINEERING,Track Parameter Deviation,MEDIUM,P3_NORMAL,SEC_045,161.703,162.683,KKPM,Kallakkudi Palanganatham - Pullampadi Block,10.957958,78.939336,2.2,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022028,2024-02-16,2024-03-29,ENGINEERING,Ballast Issue,MEDIUM,P3_NORMAL,SEC_037,72.785,74.143,PNDM,Pennadam - Ichchangadu Block,11.388094,79.220373,3.3,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022029,2024-11-22,2024-11-27,ENGINEERING,Deep Screening Overdue,CRITICAL,P1_EMERGENCY,SEC_019,152.032,152.597,OV,Ottivakkam - Karunguzhi Block,12.593665,79.95482,4.6,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022030,2024-10-13,2024-11-06,ENGINEERING,Track Parameter Deviation,MEDIUM,P3_NORMAL,SEC_027,193.644,194.049,MTL,Mailam - Perani Block,12.108163,79.556841,1.7,4,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022031,2024-08-03,2024-08-22,ENGINEERING,Deep Screening Overdue,MEDIUM,P3_NORMAL,SEC_013,59.858,61.006,VDR,Vandalur - Urappakkam Block,12.888958,80.083559,4.4,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022032,2024-11-02,2024-11-07,ENGINEERING,Deep Screening Overdue,CRITICAL,P1_EMERGENCY,SEC_057,132.435,132.627,MPA,Manapparai - Chettiyapatti Block,10.577188,78.370072,4.8,4,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022033,2024-08-10,2024-09-23,ENGINEERING,Ballast Issue,MEDIUM,P3_NORMAL,SEC_060,151.212,151.515,KFC,Kalpattichatram - Ayyalur Block,10.508349,78.211363,3.4,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022034,2024-07-17,2024-07-28,ENGINEERING,Weld Failure,HIGH,P2_URGENT,SEC_012,113.326,114.727,PRGL,Perungalattur - Vandalur Block,12.901535,80.092308,2.4,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022035,2024-09-12,2024-09-19,ENGINEERING,Weld Failure,HIGH,P2_URGENT,SEC_009,193.346,193.811,CMP,Chromepet - Tambaram Sanatorium Block,12.939321,80.132326,2.3,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022036,2024-01-12,2024-01-22,ENGINEERING,Weld Failure,HIGH,P2_URGENT,SEC_027,88.295,88.744,MTL,Mailam - Perani Block,12.142563,79.586753,2.5,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022037,2024-05-09,2024-05-27,ENGINEERING,Rail Fracture Risk,HIGH,P2_URGENT,SEC_063,50.89,51.901,KON,Kudalnagar - Madurai Junction Block,9.921215,78.10991,3.8,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022038,2024-01-15,2024-01-17,ENGINEERING,Track Parameter Deviation,CRITICAL,P1_EMERGENCY,SEC_029,37.278,37.527,VVN,Vikravandi - Mundiyampakkam Block,12.018161,79.525787,1.8,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022039,2024-12-08,2024-12-09,ENGINEERING,Track Parameter Deviation,CRITICAL,P1_EMERGENCY,SEC_022,165.787,165.829,MLMR,Melmaruvattur - Tozhuppedu Block,12.400066,79.809825,2.3,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022040,2024-01-22,2024-01-29,ENGINEERING,Rail Fracture Risk,CRITICAL,P1_EMERGENCY,SEC_019,151.273,151.576,OV,Ottivakkam - Karunguzhi Block,12.538556,79.916054,3.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022041,2024-03-30,2024-05-03,ENGINEERING,Ballast Issue,MEDIUM,P3_NORMAL,SEC_038,134.548,135.518,ICG,Ichchangadu - Mathur Block,11.357348,79.216018,3.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022042,2024-11-01,2024-11-04,ENGINEERING,Deep Screening Overdue,CRITICAL,P1_EMERGENCY,SEC_039,91.319,92.041,MTUR,Mathur - Sendurai Block,11.263624,79.172644,4.4,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022043,2024-10-09,2024-10-27,ENGINEERING,Weld Failure,HIGH,P2_URGENT,SEC_015,88.995,89.409,GI,Guduvancheri - Kattangulathur Block,12.822126,80.039587,2.7,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022044,2024-06-28,2024-07-02,ENGINEERING,Rail Fracture Risk,CRITICAL,P1_EMERGENCY,SEC_054,184.742,185.155,TPJ,Tiruchchirappalli Junction - Punggudi Block,10.759992,78.636829,3.8,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022045,2024-05-09,2024-05-26,ENGINEERING,Deep Screening Overdue,HIGH,P2_URGENT,SEC_032,151.136,151.439,KDMD,Kandambakkam - Tiruvennainallur Road Block,11.865591,79.431135,4.4,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022046,2024-11-15,2024-11-16,ENGINEERING,Rail Fracture Risk,CRITICAL,P1_EMERGENCY,SEC_046,193.514,194.001,PMB,Pullampadi - Kattur Block,10.913237,78.879748,4.4,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022047,2024-03-27,2024-04-11,ENGINEERING,Rail Fracture Risk,HIGH,P2_URGENT,SEC_061,164.241,164.675,AYR,Ayyalur - Vadamadurai Block,10.476994,78.148583,4.2,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022048,2024-09-19,2024-09-29,ENGINEERING,Track Parameter Deviation,HIGH,P2_URGENT,SEC_052,158.804,160.044,TP,Tiruchchirapalli Fort - Tiruchchirappalli Palakarai Block,10.822363,78.690004,1.9,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
TMS_TASK_022049,2024-07-05,2024-07-13,ENGINEERING,Ballast Issue,HIGH,P2_URGENT,SEC_034,129.952,131.083,PVN,Pavunur - Vriddhachalam Junction Block,11.573373,79.316045,3.5,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated Generator / CAG Report 45 Track Audit
