task_id,logged_date,target_completion_date,department,defect_type,signal_id,severity,priority,section_id,station_code,location,latitude,longitude,estimated_duration_hours,deferred_count,status,corridor_id,source_type,source
SMMS_TASK_024551,2024-01-28,2024-02-07,SIGNAL,Point Machine Issue,RB-SIG-024551,HIGH,P2_URGENT,SEC_001,MS,Chennai Egmore - Mambalam Block,13.046803,80.235146,2.8,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024552,2024-02-28,2024-03-02,SIGNAL,Interlocking Fault,RB-SIG-024552,CRITICAL,P1_EMERGENCY,SEC_001,MS,Chennai Egmore - Mambalam Block,13.046944,80.235266,4.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024553,2024-03-07,2024-03-12,SIGNAL,Track Circuit Failure,RB-SIG-024553,HIGH,P2_URGENT,SEC_062,VDM,Vadamadurai - Kudalnagar Block,10.252365,78.103572,2.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024554,2024-12-03,2024-12-04,SIGNAL,Interlocking Fault,RB-SIG-024554,CRITICAL,P1_EMERGENCY,SEC_006,MN,Meenambakkam - Tirusulam Block,12.981487,80.168044,3.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024555,2024-03-23,2024-03-24,SIGNAL,Interlocking Fault,RB-SIG-024555,CRITICAL,P1_EMERGENCY,SEC_001,MS,Chennai Egmore - Mambalam Block,13.044932,80.233568,4.2,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024556,2024-01-02,2024-01-10,SIGNAL,Point Machine Issue,RB-SIG-024556,HIGH,P2_URGENT,SEC_019,OV,Ottivakkam - Karunguzhi Block,12.607083,79.964259,2.5,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024557,2024-04-14,2024-04-25,SIGNAL,Track Circuit Failure,RB-SIG-024557,HIGH,P2_URGENT,SEC_066,APK,Aruppukkottai - Tattapparai Block,9.270387,78.07381,2.1,2,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024558,2024-09-24,2024-09-26,SIGNAL,Cable Fault,RB-SIG-024558,CRITICAL,P1_EMERGENCY,SEC_002,MBM,Mambalam - Guindy Block,13.017494,80.21716,2.6,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024559,2024-03-18,2024-03-23,SIGNAL,Interlocking Fault,RB-SIG-024559,CRITICAL,P1_EMERGENCY,SEC_016,CTM,Kattangulathur - Singaperumal Koil Block,12.786511,80.015348,4.0,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024560,2024-09-21,2024-10-06,SIGNAL,Track Circuit Failure,RB-SIG-024560,HIGH,P2_URGENT,SEC_038,ICG,Ichchangadu - Mathur Block,11.321253,79.206856,2.1,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024561,2024-01-11,2024-01-14,SIGNAL,Track Circuit Failure,RB-SIG-024561,CRITICAL,P1_EMERGENCY,SEC_066,APK,Aruppukkottai - Tattapparai Block,9.308691,78.07819,2.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024562,2024-11-23,2024-12-05,SIGNAL,Axle Counter Error,RB-SIG-024562,HIGH,P2_URGENT,SEC_002,MBM,Mambalam - Guindy Block,13.025333,80.221205,1.8,2,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024563,2024-07-19,2024-08-16,SIGNAL,Point Machine Issue,RB-SIG-024563,MEDIUM,P3_NORMAL,SEC_017,SKL,Singaperumal Koil - Chengalpattu Junction Block,12.752387,79.997957,2.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024564,2024-11-11,2024-11-12,SIGNAL,Track Circuit Failure,RB-SIG-024564,CRITICAL,P1_EMERGENCY,SEC_052,TP,Tiruchchirapalli Fort - Tiruchchirappalli Palakarai Block,10.81239,78.692855,2.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024565,2024-09-20,2024-10-03,SIGNAL,Cable Fault,RB-SIG-024565,MEDIUM,P3_NORMAL,SEC_047,KTTR,Kattur - Lalgudi Block,10.87981,78.823861,3.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024566,2024-02-24,2024-03-20,SIGNAL,Axle Counter Error,RB-SIG-024566,MEDIUM,P3_NORMAL,SEC_033,TVNL,Tiruvennainallur Road - Pavunur Block,11.617491,79.322434,2.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024567,2024-08-30,2024-09-12,SIGNAL,Cable Fault,RB-SIG-024567,HIGH,P2_URGENT,SEC_051,TPTN,Tiruchchirappalli Town - Tiruchchirapalli Fort Block,10.826555,78.692382,2.8,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024568,2024-12-12,2024-12-25,SIGNAL,Track Circuit Failure,RB-SIG-024568,MEDIUM,P3_NORMAL,SEC_022,MLMR,Melmaruvattur - Tozhuppedu Block,12.410034,79.817853,2.4,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024569,2024-06-23,2024-07-07,SIGNAL,Axle Counter Error,RB-SIG-024569,HIGH,P2_URGENT,SEC_064,MDU,Madurai Junction - Tiruparankundram Block,9.890624,78.077999,2.2,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024570,2024-02-25,2024-03-17,SIGNAL,Cable Fault,RB-SIG-024570,MEDIUM,P3_NORMAL,SEC_058,CII,Chettiyapatti - Vaiyampatti Block,10.559406,78.338308,3.4,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024571,2024-07-20,2024-07-25,SIGNAL,Axle Counter Error,RB-SIG-024571,CRITICAL,P1_EMERGENCY,SEC_026,TMV,Tindivanam - Mailam Block,12.164908,79.605473,1.9,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024572,2024-07-25,2024-08-06,SIGNAL,Cable Fault,RB-SIG-024572,HIGH,P2_URGENT,SEC_035,VRI,Vriddhachalam Junction - Talanallur Block,11.485068,79.280723,2.7,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024573,2024-10-13,2024-10-17,SIGNAL,Interlocking Fault,RB-SIG-024573,CRITICAL,P1_EMERGENCY,SEC_002,MBM,Mambalam - Guindy Block,13.026727,80.221924,4.0,4,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024574,2024-02-27,2024-03-03,SIGNAL,Track Circuit Failure,RB-SIG-024574,HIGH,P2_URGENT,SEC_038,ICG,Ichchangadu - Mathur Block,11.330802,79.20928,1.9,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024575,2024-08-27,2024-08-29,SIGNAL,Interlocking Fault,RB-SIG-024575,CRITICAL,P1_EMERGENCY,SEC_068,MVN,Milavittan - Tuticorin Block,8.809477,78.113717,3.9,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024576,2024-05-18,2024-05-29,SIGNAL,Interlocking Fault,RB-SIG-024576,HIGH,P2_URGENT,SEC_044,KLGM,Kallagam - Kallakkudi Palanganatham Block,10.988532,78.970486,4.2,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024577,2024-03-29,2024-04-07,SIGNAL,Interlocking Fault,RB-SIG-024577,HIGH,P2_URGENT,SEC_050,SRGM,Srirangam - Tiruchchirappalli Town Block,10.853569,78.696992,3.9,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024578,2024-10-17,2024-10-29,SIGNAL,Track Circuit Failure,RB-SIG-024578,HIGH,P2_URGENT,SEC_059,VPJ,Vaiyampatti - Kalpattichatram Block,10.532711,78.276899,1.8,1,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024579,2024-07-20,2024-07-31,SIGNAL,Track Circuit Failure,RB-SIG-024579,HIGH,P2_URGENT,SEC_025,OLA,Olakur - Tindivanam Block,12.296028,79.712778,1.7,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024580,2024-12-08,2024-12-10,SIGNAL,Cable Fault,RB-SIG-024580,CRITICAL,P1_EMERGENCY,SEC_021,MMK,Madurantakam - Melmaruvattur Block,12.465633,79.862244,2.8,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024581,2024-03-27,2024-03-31,SIGNAL,Axle Counter Error,RB-SIG-024581,CRITICAL,P1_EMERGENCY,SEC_058,CII,Chettiyapatti - Vaiyampatti Block,10.555985,78.331963,1.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024582,2024-04-27,2024-05-12,SIGNAL,Cable Fault,RB-SIG-024582,MEDIUM,P3_NORMAL,SEC_042,ALU,Ariyalur - Sillakkudi Block,11.111213,79.045951,2.7,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024583,2024-12-01,2024-12-12,SIGNAL,Point Machine Issue,RB-SIG-024583,HIGH,P2_URGENT,SEC_050,SRGM,Srirangam - Tiruchchirappalli Town Block,10.847115,78.698601,2.7,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024584,2024-06-08,2024-06-22,SIGNAL,Cable Fault,RB-SIG-024584,HIGH,P2_URGENT,SEC_044,KLGM,Kallagam - Kallakkudi Palanganatham Block,10.980958,78.963346,3.1,4,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024585,2024-05-23,2024-06-05,SIGNAL,Axle Counter Error,RB-SIG-024585,HIGH,P2_URGENT,SEC_058,CII,Chettiyapatti - Vaiyampatti Block,10.55524,78.330582,1.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024586,2024-10-20,2024-10-30,SIGNAL,Point Machine Issue,RB-SIG-024586,HIGH,P2_URGENT,SEC_019,OV,Ottivakkam - Karunguzhi Block,12.571848,79.939473,2.5,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024587,2024-02-09,2024-02-17,SIGNAL,Track Circuit Failure,RB-SIG-024587,HIGH,P2_URGENT,SEC_013,VDR,Vandalur - Urappakkam Block,12.885614,80.081772,1.8,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024588,2024-08-06,2024-08-12,SIGNAL,Point Machine Issue,RB-SIG-024588,HIGH,P2_URGENT,SEC_016,CTM,Kattangulathur - Singaperumal Koil Block,12.766698,80.003609,2.7,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024589,2024-05-08,2024-05-09,SIGNAL,Interlocking Fault,RB-SIG-024589,CRITICAL,P1_EMERGENCY,SEC_024,KSGL,Karasangal - Olakur Block,12.328539,79.744314,4.2,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024590,2024-11-24,2024-12-17,SIGNAL,Point Machine Issue,RB-SIG-024590,MEDIUM,P3_NORMAL,SEC_052,TP,Tiruchchirapalli Fort - Tiruchchirappalli Palakarai Block,10.823697,78.689622,2.6,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024591,2024-02-17,2024-02-22,SIGNAL,Track Circuit Failure,RB-SIG-024591,HIGH,P2_URGENT,SEC_057,MPA,Manapparai - Chettiyapatti Block,10.579936,78.37445,1.9,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024592,2024-04-30,2024-05-06,SIGNAL,Cable Fault,RB-SIG-024592,HIGH,P2_URGENT,SEC_034,PVN,Pavunur - Vriddhachalam Junction Block,11.575892,79.316015,3.0,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024593,2024-03-10,2024-03-15,SIGNAL,Track Circuit Failure,RB-SIG-024593,HIGH,P2_URGENT,SEC_039,MTUR,Mathur - Sendurai Block,11.268457,79.175595,2.1,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024594,2024-03-09,2024-03-20,SIGNAL,Track Circuit Failure,RB-SIG-024594,HIGH,P2_URGENT,SEC_004,STM,St. Thomas Mount - Palavanthangal Block,12.991098,80.189213,1.8,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024595,2024-04-02,2024-04-17,SIGNAL,Track Circuit Failure,RB-SIG-024595,HIGH,P2_URGENT,SEC_021,MMK,Madurantakam - Melmaruvattur Block,12.473473,79.868477,2.1,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024596,2024-07-19,2024-07-27,SIGNAL,Cable Fault,RB-SIG-024596,HIGH,P2_URGENT,SEC_032,KDMD,Kandambakkam - Tiruvennainallur Road Block,11.888304,79.448021,3.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024597,2024-06-29,2024-06-30,SIGNAL,Interlocking Fault,RB-SIG-024597,CRITICAL,P1_EMERGENCY,SEC_052,TP,Tiruchchirapalli Fort - Tiruchchirappalli Palakarai Block,10.823159,78.689776,3.9,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024598,2024-06-19,2024-07-02,SIGNAL,Interlocking Fault,RB-SIG-024598,HIGH,P2_URGENT,SEC_002,MBM,Mambalam - Guindy Block,13.031818,80.224551,4.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024599,2024-11-17,2024-11-29,SIGNAL,Point Machine Issue,RB-SIG-024599,HIGH,P2_URGENT,SEC_034,PVN,Pavunur - Vriddhachalam Junction Block,11.580859,79.315955,2.4,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024600,2024-11-18,2024-11-22,SIGNAL,Interlocking Fault,RB-SIG-024600,CRITICAL,P1_EMERGENCY,SEC_059,VPJ,Vaiyampatti - Kalpattichatram Block,10.528637,78.264801,3.7,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024601,2024-03-17,2024-04-01,SIGNAL,Cable Fault,RB-SIG-024601,HIGH,P2_URGENT,SEC_032,KDMD,Kandambakkam - Tiruvennainallur Road Block,11.85608,79.424064,3.0,2,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024602,2024-02-02,2024-02-13,SIGNAL,Track Circuit Failure,RB-SIG-024602,HIGH,P2_URGENT,SEC_047,KTTR,Kattur - Lalgudi Block,10.886626,78.837113,1.9,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024603,2024-09-04,2024-09-17,SIGNAL,Track Circuit Failure,RB-SIG-024603,HIGH,P2_URGENT,SEC_008,PV,Pallavaram - Chromepet Block,12.954856,80.143054,1.9,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024604,2024-01-17,2024-01-29,SIGNAL,Track Circuit Failure,RB-SIG-024604,MEDIUM,P3_NORMAL,SEC_023,TZD,Tozhuppedu - Karasangal Block,12.342467,79.758206,2.3,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024605,2024-08-09,2024-08-21,SIGNAL,Track Circuit Failure,RB-SIG-024605,HIGH,P2_URGENT,SEC_045,KKPM,Kallakkudi Palanganatham - Pullampadi Block,10.964955,78.947842,1.7,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024606,2024-03-04,2024-03-13,SIGNAL,Cable Fault,RB-SIG-024606,HIGH,P2_URGENT,SEC_048,LLI,Lalgudi - Valadi Block,10.873804,78.782986,2.8,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024607,2024-03-03,2024-03-30,SIGNAL,Point Machine Issue,RB-SIG-024607,MEDIUM,P3_NORMAL,SEC_015,GI,Guduvancheri - Kattangulathur Block,12.828725,80.044746,2.7,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024608,2024-09-02,2024-09-04,SIGNAL,Track Circuit Failure,RB-SIG-024608,CRITICAL,P1_EMERGENCY,SEC_004,STM,St. Thomas Mount - Palavanthangal Block,12.992788,80.193895,2.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024609,2024-10-09,2024-10-14,SIGNAL,Interlocking Fault,RB-SIG-024609,CRITICAL,P1_EMERGENCY,SEC_020,KGZ,Karunguzhi - Madurantakam Block,12.515741,79.900643,4.3,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024610,2024-04-29,2024-05-02,SIGNAL,Interlocking Fault,RB-SIG-024610,CRITICAL,P1_EMERGENCY,SEC_064,MDU,Madurai Junction - Tiruparankundram Block,9.896267,78.084285,3.9,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024611,2024-05-11,2024-05-15,SIGNAL,Cable Fault,RB-SIG-024611,CRITICAL,P1_EMERGENCY,SEC_049,VLDE,Valadi - Srirangam Block,10.859853,78.704943,3.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024612,2024-02-05,2024-03-01,SIGNAL,Point Machine Issue,RB-SIG-024612,MEDIUM,P3_NORMAL,SEC_062,VDM,Vadamadurai - Kudalnagar Block,10.255348,78.103556,2.5,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024613,2024-11-23,2024-11-24,SIGNAL,Interlocking Fault,RB-SIG-024613,CRITICAL,P1_EMERGENCY,SEC_008,PV,Pallavaram - Chromepet Block,12.958477,80.145615,4.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024614,2024-11-20,2024-11-27,SIGNAL,Axle Counter Error,RB-SIG-024614,HIGH,P2_URGENT,SEC_034,PVN,Pavunur - Vriddhachalam Junction Block,11.540136,79.316442,1.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024615,2024-02-27,2024-03-11,SIGNAL,Track Circuit Failure,RB-SIG-024615,HIGH,P2_URGENT,SEC_062,VDM,Vadamadurai - Kudalnagar Block,10.253905,78.103564,1.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024616,2024-10-06,2024-10-16,SIGNAL,Track Circuit Failure,RB-SIG-024616,HIGH,P2_URGENT,SEC_009,CMP,Chromepet - Tambaram Sanatorium Block,12.944597,80.135951,2.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024617,2024-12-02,2024-12-05,SIGNAL,Point Machine Issue,RB-SIG-024617,CRITICAL,P1_EMERGENCY,SEC_065,TDN,Tiruparankundram - Aruppukkottai Block,9.838599,78.069462,2.7,3,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024618,2024-11-19,2024-11-24,SIGNAL,Track Circuit Failure,RB-SIG-024618,HIGH,P2_URGENT,SEC_011,TBM,Tambaram - Perungalattur Block,12.907941,80.09805,2.0,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024619,2024-06-04,2024-07-04,SIGNAL,Track Circuit Failure,RB-SIG-024619,MEDIUM,P3_NORMAL,SEC_066,APK,Aruppukkottai - Tattapparai Block,8.985416,78.041224,1.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024620,2024-02-10,2024-02-15,SIGNAL,Interlocking Fault,RB-SIG-024620,CRITICAL,P1_EMERGENCY,SEC_048,LLI,Lalgudi - Valadi Block,10.875132,78.80957,3.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024621,2024-07-09,2024-07-12,SIGNAL,Point Machine Issue,RB-SIG-024621,CRITICAL,P1_EMERGENCY,SEC_031,VM,Viluppuram Junction - Kandambakkam Block,11.911753,79.468991,2.6,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024622,2024-04-25,2024-05-10,SIGNAL,Point Machine Issue,RB-SIG-024622,HIGH,P2_URGENT,SEC_040,SNDI,Sendurai - Ottakovil Block,11.221548,79.110014,2.9,3,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024623,2024-05-07,2024-05-16,SIGNAL,Point Machine Issue,RB-SIG-024623,HIGH,P2_URGENT,SEC_006,MN,Meenambakkam - Tirusulam Block,12.98156,80.168205,2.7,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024624,2024-08-16,2024-08-30,SIGNAL,Track Circuit Failure,RB-SIG-024624,HIGH,P2_URGENT,SEC_002,MBM,Mambalam - Guindy Block,13.021341,80.219145,2.3,2,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024625,2024-07-28,2024-08-01,SIGNAL,Interlocking Fault,RB-SIG-024625,CRITICAL,P1_EMERGENCY,SEC_062,VDM,Vadamadurai - Kudalnagar Block,10.008288,78.104843,4.2,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024626,2024-01-29,2024-02-06,SIGNAL,Point Machine Issue,RB-SIG-024626,HIGH,P2_URGENT,SEC_062,VDM,Vadamadurai - Kudalnagar Block,10.095316,78.10439,2.4,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024627,2024-08-16,2024-08-20,SIGNAL,Cable Fault,RB-SIG-024627,CRITICAL,P1_EMERGENCY,SEC_015,GI,Guduvancheri - Kattangulathur Block,12.839568,80.053223,2.8,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024628,2024-12-28,2025-01-11,SIGNAL,Track Circuit Failure,RB-SIG-024628,HIGH,P2_URGENT,SEC_066,APK,Aruppukkottai - Tattapparai Block,9.349859,78.082897,2.0,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024629,2024-03-12,2024-04-02,SIGNAL,Interlocking Fault,RB-SIG-024629,MEDIUM,P3_NORMAL,SEC_033,TVNL,Tiruvennainallur Road - Pavunur Block,11.79636,79.394867,4.0,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024630,2024-12-29,2025-01-08,SIGNAL,Cable Fault,RB-SIG-024630,HIGH,P2_URGENT,SEC_032,KDMD,Kandambakkam - Tiruvennainallur Road Block,11.879529,79.441497,3.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_024631,2024-02-08,2024-02-21,SIGNAL,Point Machine Issue,RB-SIG-024631,HIGH,P2_URGENT,SEC_068,MVN,Milavittan - Tuticorin Block,8.810045,78.106908,2.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
